|       t |         S |         I |         R |
|    64.5 |       100 |       100 |       200 |
|    64.6 |       100 |       100 |       200 |
|    64.7 |       100 |       100 |       200 |
|    64.8 |       100 |       100 |       200 |
|    64.9 |       100 |       100 |       200 |
|      65 |       100 |       100 |       200 |
|    65.1 |       100 |       100 |       200 |
|    65.2 |       100 |       100 |       200 |
|    65.3 |       100 |       100 |       200 |
|    65.4 |       100 |       100 |       200 |
|    65.5 |       100 |       100 |       200 |
|    65.6 |       100 |       100 |       200 |
|    65.7 |       100 |       100 |       200 |
|    65.8 |       100 |       100 |       200 |
|    65.9 |       100 |       100 |       200 |
|      66 |       100 |       100 |       200 |
|    66.1 |       100 |       100 |       200 |
|    66.2 |       100 |       100 |       200 |
|    66.3 |       100 |       100 |       200 |
|    66.4 |       100 |       100 |       200 |
|    66.5 |       100 |       100 |       200 |
|    66.6 |       100 |       100 |       200 |
|    66.7 |       100 |       100 |       200 |
|    66.8 |       100 |       100 |       200 |
|    66.9 |       100 |       100 |       200 |
|      67 |       100 |       100 |       200 |
|    67.1 |       100 |       100 |       200 |
|    67.2 |       100 |       100 |       200 |
|    67.3 |       100 |       100 |       200 |
|    67.4 |       100 |       100 |       200 |
|    67.5 |       100 |       100 |       200 |
|    67.6 |       100 |       100 |       200 |
|    67.7 |       100 |       100 |       200 |
|    67.8 |       100 |       100 |       200 |
|    67.9 |       100 |       100 |       200 |
|      68 |       100 |       100 |       200 |
|    68.1 |       100 |       100 |       200 |
|    68.2 |       100 |       100 |       200 |
|    68.3 |       100 |       100 |       200 |
|    68.4 |       100 |       100 |       200 |
|    68.5 |       100 |       100 |       200 |
|    68.6 |       100 |       100 |       200 |
|    68.7 |       100 |       100 |       200 |
|    68.8 |       100 |       100 |       200 |
|    68.9 |       100 |       100 |       200 |
|      69 |       100 |       100 |       200 |
|    69.1 |       100 |       100 |       200 |
|    69.2 |       100 |       100 |       200 |
|    69.3 |       100 |       100 |       200 |
|    69.4 |       100 |       100 |       200 |
|    69.5 |       100 |       100 |       200 |
|    69.6 |       100 |       100 |       200 |
|    69.7 |       100 |       100 |       200 |
|    69.8 |       100 |       100 |       200 |
|    69.9 |       100 |       100 |       200 |
|      70 |       100 |       100 |       200 |
|    70.1 |       100 |       100 |       200 |
|    70.2 |       100 |       100 |       200 |
|    70.3 |       100 |       100 |       200 |
|    70.4 |       100 |       100 |       200 |
|    70.5 |       100 |       100 |       200 |
|    70.6 |       100 |       100 |       200 |
|    70.7 |       100 |       100 |       200 |
|    70.8 |       100 |       100 |       200 |
|    70.9 |       100 |       100 |       200 |
|      71 |       100 |       100 |       200 |
|    71.1 |       100 |       100 |       200 |
|    71.2 |       100 |       100 |       200 |
|    71.3 |       100 |       100 |       200 |
|    71.4 |       100 |       100 |       200 |
|    71.5 |       100 |       100 |       200 |
|    71.6 |       100 |       100 |       200 |
|    71.7 |       100 |       100 |       200 |
|    71.8 |       100 |       100 |       200 |
|    71.9 |       100 |       100 |       200 |
|      72 |       100 |       100 |       200 |
|    72.1 |       100 |       100 |       200 |
|    72.2 |       100 |       100 |       200 |
|    72.3 |       100 |       100 |       200 |
|    72.4 |       100 |       100 |       200 |
|    72.5 |       100 |       100 |       200 |
|    72.6 |       100 |       100 |       200 |
|    72.7 |       100 |       100 |       200 |
|    72.8 |       100 |       100 |       200 |
|    72.9 |       100 |       100 |       200 |
|      73 |       100 |       100 |       200 |
|    73.1 |       100 |       100 |       200 |
|    73.2 |       100 |       100 |       200 |
|    73.3 |       100 |       100 |       200 |
|    73.4 |       100 |       100 |       200 |
|    73.5 |       100 |       100 |       200 |
|    73.6 |       100 |       100 |       200 |
|    73.7 |       100 |       100 |       200 |
|    73.8 |       100 |       100 |       200 |
|    73.9 |       100 |       100 |       200 |
|      74 |       100 |       100 |       200 |
|    74.1 |       100 |       100 |       200 |
|    74.2 |       100 |       100 |       200 |
|    74.3 |       100 |       100 |       200 |
|    74.4 |       100 |       100 |       200 |
|    74.5 |       100 |       100 |       200 |
|    74.6 |       100 |       100 |       200 |
|    74.7 |       100 |       100 |       200 |
|    74.8 |       100 |       100 |       200 |
|    74.9 |       100 |       100 |       200 |
|      75 |       100 |       100 |       200 |
|    75.1 |       100 |       100 |       200 |
|    75.2 |       100 |       100 |       200 |
|    75.3 |       100 |       100 |       200 |
|    75.4 |       100 |       100 |       200 |
|    75.5 |       100 |       100 |       200 |
|    75.6 |       100 |       100 |       200 |
|    75.7 |       100 |       100 |       200 |
|    75.8 |       100 |       100 |       200 |
|    75.9 |       100 |       100 |       200 |
|      76 |       100 |       100 |       200 |
|    76.1 |       100 |       100 |       200 |
|    76.2 |       100 |       100 |       200 |
|    76.3 |       100 |       100 |       200 |
|    76.4 |       100 |       100 |       200 |
|    76.5 |       100 |       100 |       200 |
|    76.6 |       100 |       100 |       200 |
|    76.7 |       100 |       100 |       200 |
|    76.8 |       100 |       100 |       200 |
|    76.9 |       100 |       100 |       200 |
|      77 |       100 |       100 |       200 |
|    77.1 |       100 |       100 |       200 |
|    77.2 |       100 |       100 |       200 |
|    77.3 |       100 |       100 |       200 |
|    77.4 |       100 |       100 |       200 |
|    77.5 |       100 |       100 |       200 |
|    77.6 |       100 |       100 |       200 |
|    77.7 |       100 |       100 |       200 |
|    77.8 |       100 |       100 |       200 |
|    77.9 |       100 |       100 |       200 |
|      78 |       100 |       100 |       200 |
|    78.1 |       100 |       100 |       200 |
|    78.2 |       100 |       100 |       200 |
|    78.3 |       100 |       100 |       200 |
|    78.4 |       100 |       100 |       200 |
|    78.5 |       100 |       100 |       200 |
|    78.6 |       100 |       100 |       200 |
|    78.7 |       100 |       100 |       200 |
|    78.8 |       100 |       100 |       200 |
|    78.9 |       100 |       100 |       200 |
|      79 |       100 |       100 |       200 |
|    79.1 |       100 |       100 |       200 |
|    79.2 |       100 |       100 |       200 |
|    79.3 |       100 |       100 |       200 |
|    79.4 |       100 |       100 |       200 |
|    79.5 |       100 |       100 |       200 |
|    79.6 |       100 |       100 |       200 |
|    79.7 |       100 |       100 |       200 |
|    79.8 |       100 |       100 |       200 |
|    79.9 |       100 |       100 |       200 |
|      80 |       100 |       100 |       200 |
|    80.1 |       100 |       100 |       200 |
|    80.2 |       100 |       100 |       200 |
|    80.3 |       100 |       100 |       200 |
|    80.4 |       100 |       100 |       200 |
|    80.5 |       100 |       100 |       200 |
|    80.6 |       100 |       100 |       200 |
|    80.7 |       100 |       100 |       200 |
|    80.8 |       100 |       100 |       200 |
|    80.9 |       100 |       100 |       200 |
|      81 |       100 |       100 |       200 |
|    81.1 |       100 |       100 |       200 |
|    81.2 |       100 |       100 |       200 |
|    81.3 |       100 |       100 |       200 |
|    81.4 |       100 |       100 |       200 |
|    81.5 |       100 |       100 |       200 |
|    81.6 |       100 |       100 |       200 |
|    81.7 |       100 |       100 |       200 |
|    81.8 |       100 |       100 |       200 |
|    81.9 |       100 |       100 |       200 |
|      82 |       100 |       100 |       200 |
|    82.1 |       100 |       100 |       200 |
|    82.2 |       100 |       100 |       200 |
|    82.3 |       100 |       100 |       200 |
|    82.4 |       100 |       100 |       200 |
|    82.5 |       100 |       100 |       200 |
|    82.6 |       100 |       100 |       200 |
|    82.7 |       100 |       100 |       200 |
|    82.8 |       100 |       100 |       200 |
|    82.9 |       100 |       100 |       200 |
|      83 |       100 |       100 |       200 |
|    83.1 |       100 |       100 |       200 |
|    83.2 |       100 |       100 |       200 |
|    83.3 |       100 |       100 |       200 |
|    83.4 |       100 |       100 |       200 |
|    83.5 |       100 |       100 |       200 |
|    83.6 |       100 |       100 |       200 |
|    83.7 |       100 |       100 |       200 |
|    83.8 |       100 |       100 |       200 |
|    83.9 |       100 |       100 |       200 |
|      84 |       100 |       100 |       200 |
|    84.1 |       100 |       100 |       200 |
|    84.2 |       100 |       100 |       200 |
|    84.3 |       100 |       100 |       200 |
|    84.4 |       100 |       100 |       200 |
|    84.5 |       100 |       100 |       200 |
|    84.6 |       100 |       100 |       200 |
|    84.7 |       100 |       100 |       200 |
|    84.8 |       100 |       100 |       200 |
|    84.9 |       100 |       100 |       200 |
|      85 |       100 |       100 |       200 |
|    85.1 |       100 |       100 |       200 |
|    85.2 |       100 |       100 |       200 |
|    85.3 |       100 |       100 |       200 |
|    85.4 |       100 |       100 |       200 |
|    85.5 |       100 |       100 |       200 |
|    85.6 |       100 |       100 |       200 |
|    85.7 |       100 |       100 |       200 |
|    85.8 |       100 |       100 |       200 |
|    85.9 |       100 |       100 |       200 |
|      86 |       100 |       100 |       200 |
|    86.1 |       100 |       100 |       200 |
|    86.2 |       100 |       100 |       200 |
|    86.3 |       100 |       100 |       200 |
|    86.4 |       100 |       100 |       200 |
|    86.5 |       100 |       100 |       200 |
|    86.6 |       100 |       100 |       200 |
|    86.7 |       100 |       100 |       200 |
|    86.8 |       100 |       100 |       200 |
|    86.9 |       100 |       100 |       200 |
|      87 |       100 |       100 |       200 |
|    87.1 |       100 |       100 |       200 |
|    87.2 |       100 |       100 |       200 |
|    87.3 |       100 |       100 |       200 |
|    87.4 |       100 |       100 |       200 |
|    87.5 |       100 |       100 |       200 |
|    87.6 |       100 |       100 |       200 |
|    87.7 |       100 |       100 |       200 |
|    87.8 |       100 |       100 |       200 |
|    87.9 |       100 |       100 |       200 |
|      88 |       100 |       100 |       200 |
|    88.1 |       100 |       100 |       200 |
|    88.2 |       100 |       100 |       200 |
|    88.3 |       100 |       100 |       200 |
|    88.4 |       100 |       100 |       200 |
|    88.5 |       100 |       100 |       200 |
|    88.6 |       100 |       100 |       200 |
|    88.7 |       100 |       100 |       200 |
|    88.8 |       100 |       100 |       200 |
|    88.9 |       100 |       100 |       200 |
|      89 |       100 |       100 |       200 |
|    89.1 |       100 |       100 |       200 |
|    89.2 |       100 |       100 |       200 |
|    89.3 |       100 |       100 |       200 |
|    89.4 |       100 |       100 |       200 |
|    89.5 |       100 |       100 |       200 |
|    89.6 |       100 |       100 |       200 |
|    89.7 |       100 |       100 |       200 |
|    89.8 |       100 |       100 |       200 |
|    89.9 |       100 |       100 |       200 |
|      90 |       100 |       100 |       200 |
|    90.1 |       100 |       100 |       200 |
|    90.2 |       100 |       100 |       200 |
|    90.3 |       100 |       100 |       200 |
|    90.4 |       100 |       100 |       200 |
|    90.5 |       100 |       100 |       200 |
|    90.6 |       100 |       100 |       200 |
|    90.7 |       100 |       100 |       200 |
|    90.8 |       100 |       100 |       200 |
|    90.9 |       100 |       100 |       200 |
|      91 |       100 |       100 |       200 |
|    91.1 |       100 |       100 |       200 |
|    91.2 |       100 |       100 |       200 |
|    91.3 |       100 |       100 |       200 |
|    91.4 |       100 |       100 |       200 |
|    91.5 |       100 |       100 |       200 |
|    91.6 |       100 |       100 |       200 |
|    91.7 |       100 |       100 |       200 |
|    91.8 |       100 |       100 |       200 |
|    91.9 |       100 |       100 |       200 |
|      92 |       100 |       100 |       200 |
|    92.1 |       100 |       100 |       200 |
|    92.2 |       100 |       100 |       200 |
|    92.3 |       100 |       100 |       200 |
|    92.4 |       100 |       100 |       200 |
|    92.5 |       100 |       100 |       200 |
|    92.6 |       100 |       100 |       200 |
|    92.7 |       100 |       100 |       200 |
|    92.8 |       100 |       100 |       200 |
|    92.9 |       100 |       100 |       200 |
|      93 |       100 |       100 |       200 |
|    93.1 |       100 |       100 |       200 |
|    93.2 |       100 |       100 |       200 |
|    93.3 |       100 |       100 |       200 |
|    93.4 |       100 |       100 |       200 |
|    93.5 |       100 |       100 |       200 |
|    93.6 |       100 |       100 |       200 |
