|       t |         S |         I |         R |
|      53 |   201.075 |   101.346 |   196.347 |
|    53.1 |   200.882 |     101.5 |   196.546 |
|    53.2 |   200.682 |   101.656 |   196.751 |
|    53.3 |   200.473 |   101.815 |   196.961 |
|    53.4 |   200.257 |   101.976 |   197.176 |
|    53.5 |   200.032 |    102.14 |   197.397 |
|    53.6 |   199.801 |   102.306 |   197.623 |
|    53.7 |   199.561 |   102.474 |   197.854 |
|    53.8 |   199.314 |   102.645 |    198.09 |
|    53.9 |   199.059 |   102.818 |   198.331 |
|      54 |   198.797 |   102.993 |   198.577 |
|    54.1 |   198.528 |    103.17 |   198.828 |
|    54.2 |   198.251 |    103.35 |   199.085 |
|    54.3 |   197.967 |   103.531 |   199.346 |
|    54.4 |   197.676 |   103.715 |   199.612 |
|    54.5 |   197.378 |   103.901 |   199.883 |
|    54.6 |   197.073 |   104.089 |   200.159 |
|    54.7 |    196.76 |   104.278 |    200.44 |
|    54.8 |   196.441 |    104.47 |   200.726 |
|    54.9 |   196.116 |   104.664 |   201.016 |
|      55 |   195.783 |   104.859 |   201.311 |
|    55.1 |   195.444 |   105.057 |    201.61 |
|    55.2 |   195.098 |   105.256 |   201.915 |
|    55.3 |   194.746 |   105.457 |   202.223 |
|    55.4 |   194.388 |    105.66 |   202.537 |
|    55.5 |   194.023 |   105.864 |   202.854 |
|    55.6 |   193.652 |    106.07 |   203.176 |
|    55.7 |   193.275 |   106.278 |   203.502 |
|    55.8 |   192.892 |   106.487 |   203.833 |
|    55.9 |   192.503 |   106.698 |   204.168 |
|      56 |   192.109 |    106.91 |   204.507 |
|    56.1 |   191.708 |   107.124 |    204.85 |
|    56.2 |   191.303 |   107.339 |   205.197 |
|    56.3 |   190.891 |   107.556 |   205.548 |
|    56.4 |   190.475 |   107.774 |   205.903 |
|    56.5 |   190.053 |   107.993 |   206.261 |
|    56.6 |   189.625 |   108.214 |   206.624 |
|    56.7 |   189.193 |   108.435 |    206.99 |
|    56.8 |   188.756 |   108.658 |    207.36 |
|    56.9 |   188.314 |   108.882 |   207.733 |
|      57 |   187.867 |   109.107 |    208.11 |
|    57.1 |   187.416 |   109.334 |    208.49 |
|    57.2 |    186.96 |   109.561 |   208.874 |
|    57.3 |   186.499 |   109.789 |   209.261 |
|    57.4 |   186.034 |   110.018 |   209.652 |
|    57.5 |   185.565 |   110.248 |   210.045 |
|    57.6 |   185.092 |   110.479 |   210.442 |
|    57.7 |   184.615 |   110.711 |   210.841 |
|    57.8 |   184.134 |   110.944 |   211.244 |
|    57.9 |   183.649 |   111.177 |   211.649 |
|      58 |    183.16 |   111.412 |   212.057 |
|    58.1 |   182.668 |   111.646 |   212.469 |
|    58.2 |   182.173 |   111.882 |   212.882 |
|    58.3 |   181.674 |   112.118 |   213.299 |
|    58.4 |   181.171 |   112.355 |   213.718 |
|    58.5 |   180.666 |   112.592 |   214.139 |
|    58.6 |   180.157 |    112.83 |   214.563 |
|    58.7 |   179.646 |   113.068 |   214.989 |
|    58.8 |   179.131 |   113.307 |   215.417 |
|    58.9 |   178.614 |   113.546 |   215.848 |
|      59 |   178.094 |   113.786 |   216.281 |
|    59.1 |   177.572 |   114.026 |   216.715 |
|    59.2 |   177.047 |   114.266 |   217.152 |
|    59.3 |   176.519 |   114.507 |   217.591 |
|    59.4 |    175.99 |   114.748 |   218.032 |
|    59.5 |   175.458 |   114.989 |   218.474 |
|    59.6 |   174.924 |    115.23 |   218.918 |
|    59.7 |   174.388 |   115.472 |   219.364 |
|    59.8 |   173.851 |   115.714 |   219.811 |
|    59.9 |   173.311 |   115.956 |    220.26 |
|      60 |    172.77 |   116.198 |   220.711 |
|    60.1 |   172.227 |    116.44 |   221.162 |
|    60.2 |   171.683 |   116.682 |   221.615 |
|    60.3 |   171.137 |   116.924 |    222.07 |
|    60.4 |   170.589 |   117.166 |   222.526 |
|    60.5 |   170.041 |   117.408 |   222.982 |
|    60.6 |   169.491 |    117.65 |    223.44 |
|    60.7 |    168.94 |   117.892 |   223.899 |
|    60.8 |   168.389 |   118.134 |   224.359 |
|    60.9 |   167.836 |   118.376 |    224.82 |
|      61 |   167.282 |   118.617 |   225.282 |
|    61.1 |   166.728 |   118.859 |   225.744 |
|    61.2 |   166.173 |     119.1 |   226.207 |
|    61.3 |   165.617 |   119.341 |   226.671 |
|    61.4 |   165.061 |   119.582 |   227.136 |
|    61.5 |   164.504 |   119.823 |   227.601 |
|    61.6 |   163.947 |   120.063 |   228.067 |
|    61.7 |    163.39 |   120.303 |   228.533 |
|    61.8 |   162.832 |   120.543 |   228.999 |
|    61.9 |   162.274 |   120.782 |   229.466 |
|      62 |   161.716 |   121.021 |   229.933 |
|    62.1 |   161.158 |    121.26 |   230.401 |
|    62.2 |     160.6 |   121.499 |   230.869 |
|    62.3 |   160.042 |   121.737 |   231.337 |
|    62.4 |   159.484 |   121.974 |   231.805 |
|    62.5 |   158.926 |   122.211 |   232.273 |
|    62.6 |   158.369 |   122.448 |   232.741 |
|    62.7 |   157.812 |   122.684 |   233.209 |
|    62.8 |   157.255 |    122.92 |   233.677 |
|    62.9 |   156.699 |   123.156 |   234.145 |
|      63 |   156.143 |   123.391 |   234.613 |
|    63.1 |   155.588 |   123.625 |    235.08 |
|    63.2 |   155.033 |   123.859 |   235.548 |
|    63.3 |   154.479 |   124.092 |   236.015 |
|    63.4 |   153.926 |   124.325 |   236.482 |
|    63.5 |   153.374 |   124.557 |   236.948 |
|    63.6 |   152.822 |   124.789 |   237.415 |
|    63.7 |   152.271 |    125.02 |    237.88 |
|    63.8 |   151.722 |    125.25 |   238.345 |
|    63.9 |   151.173 |    125.48 |    238.81 |
|      64 |   150.625 |   125.709 |   239.274 |
|    64.1 |   150.078 |   125.938 |   239.738 |
|    64.2 |   149.532 |   126.166 |   240.201 |
|    64.3 |   148.988 |   126.394 |   240.664 |
|    64.4 |   148.444 |    126.62 |   241.125 |
|    64.5 |   147.902 |   126.846 |   241.586 |
|    64.6 |   147.361 |   127.072 |   242.047 |
|    64.7 |   146.822 |   127.296 |   242.506 |
|    64.8 |   146.283 |   127.521 |   242.965 |
|    64.9 |   145.746 |   127.744 |   243.423 |
|      65 |   145.211 |   127.967 |    243.88 |
|    65.1 |   144.677 |   128.188 |   244.337 |
|    65.2 |   144.144 |    128.41 |   244.792 |
|    65.3 |   143.613 |    128.63 |   245.247 |
|    65.4 |   143.083 |    128.85 |     245.7 |
|    65.5 |   142.556 |   129.069 |   246.153 |
|    65.6 |   142.029 |   129.287 |   246.604 |
|    65.7 |   141.504 |   129.505 |   247.055 |
|    65.8 |   140.981 |   129.722 |   247.504 |
|    65.9 |    140.46 |   129.938 |   247.953 |
|      66 |    139.94 |   130.153 |     248.4 |
|    66.1 |   139.422 |   130.368 |   248.846 |
|    66.2 |   138.906 |   130.581 |   249.292 |
|    66.3 |   138.392 |   130.794 |   249.736 |
|    66.4 |   137.879 |   131.007 |   250.178 |
|    66.5 |   137.369 |   131.218 |    250.62 |
|    66.6 |    136.86 |   131.429 |    251.06 |
|    66.7 |   136.353 |   131.639 |     251.5 |
|    66.8 |   135.848 |   131.848 |   251.938 |
|    66.9 |   135.344 |   132.056 |   252.374 |
|      67 |   134.843 |   132.263 |    252.81 |
|    67.1 |   134.344 |    132.47 |   253.244 |
|    67.2 |   133.847 |   132.676 |   253.677 |
|    67.3 |   133.351 |   132.881 |   254.108 |
|    67.4 |   132.858 |   133.085 |   254.539 |
|    67.5 |   132.367 |   133.289 |   254.968 |
|    67.6 |   131.878 |   133.491 |   255.395 |
|    67.7 |   131.391 |   133.693 |   255.821 |
|    67.8 |   130.906 |   133.894 |   256.246 |
|    67.9 |   130.423 |   134.094 |   256.669 |
|      68 |   129.942 |   134.294 |   257.091 |
|    68.1 |   129.463 |   134.492 |   257.512 |
|    68.2 |   128.986 |    134.69 |   257.931 |
|    68.3 |   128.512 |   134.887 |   258.349 |
|    68.4 |   128.039 |   135.083 |   258.765 |
|    68.5 |   127.569 |   135.278 |    259.18 |
|    68.6 |   127.101 |   135.473 |   259.593 |
|    68.7 |   126.635 |   135.666 |   260.005 |
|    68.8 |   126.172 |   135.859 |   260.415 |
|    68.9 |    125.71 |   136.051 |   260.824 |
|      69 |   125.251 |   136.242 |   261.232 |
|    69.1 |   124.794 |   136.433 |   261.638 |
|    69.2 |   124.339 |   136.622 |   262.042 |
|    69.3 |   123.886 |   136.811 |   262.445 |
|    69.4 |   123.436 |   136.999 |   262.846 |
|    69.5 |   122.987 |   137.186 |   263.246 |
|    69.6 |   122.541 |   137.372 |   263.644 |
|    69.7 |   122.098 |   137.557 |   264.041 |
|    69.8 |   121.656 |   137.742 |   264.436 |
|    69.9 |   121.217 |   137.925 |    264.83 |
|      70 |    120.78 |   138.108 |   265.222 |
|    70.1 |   120.345 |    138.29 |   265.613 |
|    70.2 |   119.913 |   138.472 |   266.002 |
|    70.3 |   119.482 |   138.652 |   266.389 |
|    70.4 |   119.054 |   138.832 |   266.775 |
|    70.5 |   118.629 |   139.011 |    267.16 |
|    70.6 |   118.205 |   139.189 |   267.542 |
|    70.7 |   117.784 |   139.366 |   267.924 |
|    70.8 |   117.365 |   139.542 |   268.303 |
|    70.9 |   116.948 |   139.718 |   268.681 |
|      71 |   116.534 |   139.893 |   269.058 |
|    71.1 |   116.122 |   140.066 |   269.433 |
|    71.2 |   115.712 |    140.24 |   269.806 |
|    71.3 |   115.304 |   140.412 |   270.178 |
|    71.4 |   114.899 |   140.584 |   270.548 |
|    71.5 |   114.496 |   140.754 |   270.917 |
|    71.6 |   114.095 |   140.924 |   271.284 |
|    71.7 |   113.696 |   141.093 |   271.649 |
|    71.8 |     113.3 |   141.262 |   272.013 |
|    71.9 |   112.906 |   141.429 |   272.375 |
|      72 |   112.514 |   141.596 |   272.736 |
|    72.1 |   112.124 |   141.762 |   273.095 |
|    72.2 |   111.737 |   141.927 |   273.453 |
|    72.3 |   111.352 |   142.092 |   273.809 |
|    72.4 |   110.969 |   142.256 |   274.163 |
|    72.5 |   110.588 |   142.419 |   274.516 |
|    72.6 |    110.21 |   142.581 |   274.868 |
|    72.7 |   109.834 |   142.742 |   275.217 |
|    72.8 |    109.46 |   142.903 |   275.566 |
|    72.9 |   109.088 |   143.062 |   275.912 |
|      73 |   108.718 |   143.221 |   276.257 |
|    73.1 |   108.351 |    143.38 |   276.601 |
|    73.2 |   107.986 |   143.537 |   276.943 |
|    73.3 |   107.623 |   143.694 |   277.283 |
|    73.4 |   107.262 |    143.85 |   277.622 |
|    73.5 |   106.903 |   144.005 |   277.959 |
|    73.6 |   106.547 |    144.16 |   278.295 |
|    73.7 |   106.193 |   144.314 |   278.629 |
|    73.8 |   105.841 |   144.467 |   278.962 |
|    73.9 |   105.491 |   144.619 |   279.293 |
|      74 |   105.143 |   144.771 |   279.623 |
|    74.1 |   104.797 |   144.921 |   279.951 |
|    74.2 |   104.454 |   145.071 |   280.278 |
|    74.3 |   104.112 |   145.221 |   280.603 |
|    74.4 |   103.773 |   145.369 |   280.926 |
|    74.5 |   103.436 |   145.517 |   281.248 |
|    74.6 |   103.101 |   145.665 |   281.569 |
|    74.7 |   102.768 |   145.811 |   281.888 |
|    74.8 |   102.437 |   145.957 |   282.206 |
|    74.9 |   102.109 |   146.102 |   282.522 |
|      75 |   101.782 |   146.246 |   282.836 |
|    75.1 |   101.458 |    146.39 |   283.149 |
|    75.2 |   101.135 |   146.533 |   283.461 |
|    75.3 |   100.815 |   146.675 |   283.771 |
|    75.4 |   100.497 |   146.817 |    284.08 |
|    75.5 |    100.18 |   146.957 |   284.387 |
|    75.6 |   99.8661 |   147.097 |   284.693 |
|    75.7 |   99.5539 |   147.237 |   284.997 |
|    75.8 |   99.2438 |   147.376 |     285.3 |
|    75.9 |   98.9357 |   147.514 |   285.601 |
|      76 |   98.6296 |   147.651 |   285.901 |
|    76.1 |   98.3255 |   147.788 |     286.2 |
|    76.2 |   98.0234 |   147.924 |   286.497 |
|    76.3 |   97.7233 |   148.059 |   286.793 |
|    76.4 |   97.4252 |   148.194 |   287.087 |
|    76.5 |    97.129 |   148.328 |    287.38 |
|    76.6 |   96.8348 |   148.462 |   287.671 |
|    76.7 |   96.5426 |   148.594 |   287.961 |
|    76.8 |   96.2524 |   148.726 |    288.25 |
|    76.9 |    95.964 |   148.858 |   288.537 |
|      77 |   95.6776 |   148.989 |   288.823 |
|    77.1 |   95.3932 |   149.119 |   289.107 |
|    77.2 |   95.1106 |   149.248 |    289.39 |
|    77.3 |     94.83 |   149.377 |   289.672 |
|    77.4 |   94.5513 |   149.505 |   289.952 |
|    77.5 |   94.2745 |   149.633 |   290.231 |
|    77.6 |   93.9995 |    149.76 |   290.509 |
|    77.7 |   93.7264 |   149.886 |   290.785 |
|    77.8 |   93.4553 |   150.012 |    291.06 |
|    77.9 |   93.1859 |   150.137 |   291.333 |
|      78 |   92.9184 |   150.261 |   291.606 |
|    78.1 |   92.6528 |   150.385 |   291.877 |
|    78.2 |    92.389 |   150.508 |   292.146 |
|    78.3 |   92.1271 |   150.631 |   292.414 |
|    78.4 |   91.8669 |   150.753 |   292.681 |
|    78.5 |   91.6086 |   150.874 |   292.947 |
|    78.6 |   91.3521 |   150.995 |   293.211 |
|    78.7 |   91.0973 |   151.115 |   293.474 |
|    78.8 |   90.8444 |   151.235 |   293.736 |
|    78.9 |   90.5932 |   151.354 |   293.996 |
|      79 |   90.3439 |   151.472 |   294.256 |
|    79.1 |   90.0962 |    151.59 |   294.513 |
|    79.2 |   89.8504 |   151.707 |    294.77 |
|    79.3 |   89.6063 |   151.824 |   295.025 |
|    79.4 |   89.3639 |    151.94 |   295.279 |
|    79.5 |   89.1233 |   152.055 |   295.532 |
|    79.6 |   88.8843 |    152.17 |   295.784 |
|    79.7 |   88.6471 |   152.284 |   296.034 |
|    79.8 |   88.4116 |   152.398 |   296.283 |
|    79.9 |   88.1779 |   152.511 |   296.531 |
|      80 |   87.9458 |   152.624 |   296.778 |
|    80.1 |   87.7153 |   152.736 |   297.023 |
|    80.2 |   87.4866 |   152.848 |   297.268 |
|    80.3 |   87.2595 |   152.958 |   297.511 |
|    80.4 |   87.0341 |   153.069 |   297.752 |
|    80.5 |   86.8104 |   153.179 |   297.993 |
|    80.6 |   86.5882 |   153.288 |   298.232 |
|    80.7 |   86.3678 |   153.397 |   298.471 |
|    80.8 |   86.1489 |   153.505 |   298.708 |
|    80.9 |   85.9317 |   153.612 |   298.944 |
|      81 |   85.7161 |    153.72 |   299.178 |
|    81.1 |   85.5021 |   153.826 |   299.412 |
|    81.2 |   85.2897 |   153.932 |   299.644 |
|    81.3 |   85.0789 |   154.038 |   299.875 |
|    81.4 |   84.8696 |   154.143 |   300.105 |
|    81.5 |    84.662 |   154.247 |   300.334 |
|    81.6 |   84.4559 |   154.351 |   300.562 |
|    81.7 |   84.2514 |   154.454 |   300.789 |
|    81.8 |   84.0484 |   154.557 |   301.014 |
|    81.9 |    83.847 |    154.66 |   301.239 |
|      82 |   83.6471 |   154.761 |   301.462 |
|    82.1 |   83.4487 |   154.863 |   301.684 |
|    82.2 |   83.2519 |   154.964 |   301.905 |
|    82.3 |   83.0566 |   155.064 |   302.125 |
|    82.4 |   82.8628 |   155.164 |   302.344 |
|    82.5 |   82.6705 |   155.263 |   302.562 |
|    82.6 |   82.4797 |   155.362 |   302.778 |
|    82.7 |   82.2904 |    155.46 |   302.994 |
|    82.8 |   82.1025 |   155.558 |   303.209 |
|    82.9 |   81.9162 |   155.655 |   303.422 |
|      83 |   81.7313 |   155.752 |   303.634 |
|    83.1 |   81.5478 |   155.848 |   303.846 |
|    83.2 |   81.3658 |   155.944 |   304.056 |
|    83.3 |   81.1853 |   156.039 |   304.265 |
|    83.4 |   81.0062 |   156.134 |   304.473 |
|    83.5 |   80.8285 |   156.229 |    304.68 |
|    83.6 |   80.6523 |   156.323 |   304.886 |
|    83.7 |   80.4775 |   156.416 |   305.091 |
|    83.8 |   80.3041 |   156.509 |   305.295 |
|    83.9 |   80.1321 |   156.601 |   305.498 |
|      84 |   79.9615 |   156.693 |     305.7 |
|    84.1 |   79.7923 |   156.785 |   305.901 |
|    84.2 |   79.6244 |   156.876 |   306.101 |
|    84.3 |    79.458 |   156.967 |     306.3 |
|    84.4 |   79.2929 |   157.057 |   306.498 |
|    84.5 |   79.1292 |   157.147 |   306.695 |
|    84.6 |   78.9669 |   157.236 |   306.891 |
|    84.7 |   78.8059 |   157.325 |   307.085 |
|    84.8 |   78.6462 |   157.413 |   307.279 |
|    84.9 |   78.4879 |   157.501 |   307.472 |
|      85 |    78.331 |   157.588 |   307.664 |
|    85.1 |   78.1753 |   157.675 |   307.855 |
|    85.2 |    78.021 |   157.762 |   308.045 |
|    85.3 |    77.868 |   157.848 |   308.234 |
|    85.4 |   77.7164 |   157.933 |   308.423 |
|    85.5 |    77.566 |   158.019 |    308.61 |
|    85.6 |   77.4169 |   158.103 |   308.796 |
|    85.7 |   77.2691 |   158.188 |   308.981 |
|    85.8 |   77.1226 |   158.271 |   309.165 |
|    85.9 |   76.9774 |   158.355 |   309.349 |
|      86 |   76.8335 |   158.438 |   309.531 |
|    86.1 |   76.6908 |   158.521 |   309.713 |
|    86.2 |   76.5494 |   158.603 |   309.893 |
|    86.3 |   76.4093 |   158.684 |   310.073 |
|    86.4 |   76.2704 |   158.766 |   310.252 |
|    86.5 |   76.1328 |   158.847 |    310.43 |
|    86.6 |   75.9964 |   158.927 |   310.607 |
|    86.7 |   75.8612 |   159.007 |   310.783 |
|    86.8 |   75.7273 |   159.087 |   310.958 |
|    86.9 |   75.5946 |   159.166 |   311.132 |
|      87 |   75.4631 |   159.245 |   311.305 |
|    87.1 |   75.3329 |   159.323 |   311.478 |
|    87.2 |   75.2038 |   159.401 |   311.649 |
|    87.3 |    75.076 |   159.479 |    311.82 |
|    87.4 |   74.9493 |   159.556 |    311.99 |
|    87.5 |   74.8239 |   159.632 |   312.158 |
|    87.6 |   74.6997 |   159.709 |   312.326 |
|    87.7 |   74.5766 |   159.785 |   312.494 |
|    87.8 |   74.4547 |    159.86 |    312.66 |
|    87.9 |    74.334 |   159.935 |   312.825 |
|      88 |   74.2145 |    160.01 |    312.99 |
|    88.1 |   74.0961 |   160.084 |   313.154 |
|    88.2 |   73.9789 |   160.158 |   313.317 |
|    88.3 |   73.8629 |   160.232 |   313.479 |
|    88.4 |    73.748 |   160.305 |    313.64 |
|    88.5 |   73.6342 |   160.378 |     313.8 |
|    88.6 |   73.5216 |    160.45 |    313.96 |
|    88.7 |   73.4101 |   160.522 |   314.118 |
|    88.8 |   73.2998 |   160.594 |   314.276 |
|    88.9 |   73.1906 |   160.665 |   314.433 |
|      89 |   73.0825 |   160.736 |   314.589 |
|    89.1 |   72.9756 |   160.806 |   314.744 |
|    89.2 |   72.8698 |   160.876 |   314.899 |
|    89.3 |    72.765 |   160.946 |   315.053 |
|    89.4 |   72.6614 |   161.015 |   315.206 |
|    89.5 |   72.5589 |   161.084 |   315.358 |
|    89.6 |   72.4575 |   161.152 |   315.509 |
|    89.7 |   72.3572 |    161.22 |   315.659 |
|    89.8 |    72.258 |   161.288 |   315.809 |
|    89.9 |   72.1598 |   161.356 |   315.958 |
|      90 |   72.0628 |   161.423 |   316.106 |
|    90.1 |   71.9668 |   161.489 |   316.253 |
|    90.2 |   71.8719 |   161.556 |     316.4 |
|    90.3 |   71.7781 |   161.621 |   316.546 |
|    90.4 |   71.6854 |   161.687 |   316.691 |
|    90.5 |   71.5937 |   161.752 |   316.835 |
|    90.6 |   71.5031 |   161.817 |   316.978 |
|    90.7 |   71.4135 |   161.881 |   317.121 |
|    90.8 |    71.325 |   161.945 |   317.263 |
|    90.9 |   71.2375 |   162.009 |   317.404 |
|      91 |   71.1511 |   162.072 |   317.544 |
|    91.1 |   71.0657 |   162.135 |   317.683 |
|    91.2 |   70.9814 |   162.198 |   317.822 |
|    91.3 |   70.8981 |    162.26 |    317.96 |
|    91.4 |   70.8159 |   162.322 |   318.097 |
|    91.5 |   70.7346 |   162.384 |   318.234 |
|    91.6 |   70.6544 |   162.445 |    318.37 |
|    91.7 |   70.5752 |   162.506 |   318.505 |
|    91.8 |   70.4971 |   162.566 |   318.639 |
|    91.9 |   70.4199 |   162.626 |   318.772 |
|      92 |   70.3438 |   162.686 |   318.905 |
|    92.1 |   70.2687 |   162.745 |   319.037 |
|    92.2 |   70.1946 |   162.805 |   319.168 |
|    92.3 |   70.1215 |   162.863 |   319.299 |
|    92.4 |   70.0494 |   162.922 |   319.429 |
|    92.5 |   69.9783 |    162.98 |   319.558 |
|    92.6 |   69.9082 |   163.037 |   319.686 |
|    92.7 |    69.839 |   163.095 |   319.814 |
|    92.8 |   69.7709 |   163.152 |   319.941 |
|    92.9 |   69.7038 |   163.208 |   320.067 |
|      93 |   69.6376 |   163.264 |   320.192 |
|    93.1 |   69.5725 |    163.32 |   320.317 |
|    93.2 |   69.5083 |   163.376 |   320.441 |
|    93.3 |    69.445 |   163.431 |   320.564 |
|    93.4 |   69.3828 |   163.486 |   320.687 |
|    93.5 |   69.3215 |   163.541 |   320.809 |
|    93.6 |   69.2612 |   163.595 |    320.93 |
