|       t |         S |         I |         R |
|    52.7 |   402.408 |   12.1843 |   93.2169 |
|    52.8 |   402.404 |   12.2039 |   93.3739 |
|    52.9 |   402.401 |   12.2235 |   93.5307 |
|      53 |   402.397 |    12.243 |   93.6875 |
|    53.1 |   402.394 |   12.2626 |   93.8441 |
|    53.2 |    402.39 |   12.2821 |   94.0006 |
|    53.3 |   402.386 |   12.3017 |    94.157 |
|    53.4 |   402.383 |   12.3212 |   94.3134 |
|    53.5 |   402.379 |   12.3407 |   94.4696 |
|    53.6 |   402.376 |   12.3602 |   94.6257 |
|    53.7 |   402.372 |   12.3796 |   94.7817 |
|    53.8 |   402.368 |   12.3991 |   94.9376 |
|    53.9 |   402.365 |   12.4185 |   95.0934 |
|      54 |   402.361 |    12.438 |   95.2491 |
|    54.1 |   402.358 |   12.4574 |   95.4047 |
|    54.2 |   402.354 |   12.4768 |   95.5602 |
|    54.3 |   402.351 |   12.4962 |   95.7155 |
|    54.4 |   402.347 |   12.5156 |   95.8708 |
|    54.5 |   402.344 |   12.5349 |    96.026 |
|    54.6 |    402.34 |   12.5543 |    96.181 |
|    54.7 |   402.337 |   12.5736 |    96.336 |
|    54.8 |   402.333 |    12.593 |   96.4908 |
|    54.9 |    402.33 |   12.6123 |   96.6456 |
|      55 |   402.327 |   12.6316 |   96.8002 |
|    55.1 |   402.323 |   12.6509 |   96.9548 |
|    55.2 |    402.32 |   12.6701 |   97.1092 |
|    55.3 |   402.316 |   12.6894 |   97.2635 |
|    55.4 |   402.313 |   12.7086 |   97.4177 |
|    55.5 |    402.31 |   12.7279 |   97.5718 |
|    55.6 |   402.306 |   12.7471 |   97.7259 |
|    55.7 |   402.303 |   12.7663 |   97.8798 |
|    55.8 |     402.3 |   12.7855 |   98.0335 |
|    55.9 |   402.297 |   12.8046 |   98.1872 |
|      56 |   402.293 |   12.8238 |   98.3408 |
|    56.1 |    402.29 |   12.8429 |   98.4943 |
|    56.2 |   402.287 |   12.8621 |   98.6477 |
|    56.3 |   402.284 |   12.8812 |   98.8009 |
|    56.4 |    402.28 |   12.9003 |   98.9541 |
|    56.5 |   402.277 |   12.9194 |   99.1071 |
|    56.6 |   402.274 |   12.9385 |   99.2601 |
|    56.7 |   402.271 |   12.9576 |   99.4129 |
|    56.8 |   402.268 |   12.9766 |   99.5656 |
|    56.9 |   402.264 |   12.9957 |   99.7183 |
|      57 |   402.261 |   13.0147 |   99.8708 |
|    57.1 |   402.258 |   13.0337 |   100.023 |
|    57.2 |   402.255 |   13.0527 |   100.176 |
|    57.3 |   402.252 |   13.0717 |   100.328 |
|    57.4 |   402.249 |   13.0907 |    100.48 |
|    57.5 |   402.246 |   13.1097 |   100.632 |
|    57.6 |   402.243 |   13.1286 |   100.784 |
|    57.7 |    402.24 |   13.1475 |   100.935 |
|    57.8 |   402.237 |   13.1665 |   101.087 |
|    57.9 |   402.234 |   13.1854 |   101.239 |
|      58 |   402.231 |   13.2043 |    101.39 |
|    58.1 |   402.228 |   13.2232 |   101.542 |
|    58.2 |   402.225 |   13.2421 |   101.693 |
|    58.3 |   402.222 |   13.2609 |   101.844 |
|    58.4 |   402.219 |   13.2798 |   101.995 |
|    58.5 |   402.216 |   13.2986 |   102.146 |
|    58.6 |   402.213 |   13.3174 |   102.297 |
|    58.7 |    402.21 |   13.3363 |   102.448 |
|    58.8 |   402.207 |   13.3551 |   102.598 |
|    58.9 |   402.204 |   13.3738 |   102.749 |
|      59 |   402.201 |   13.3926 |   102.899 |
|    59.1 |   402.198 |   13.4114 |    103.05 |
|    59.2 |   402.195 |   13.4301 |     103.2 |
|    59.3 |   402.193 |   13.4489 |    103.35 |
|    59.4 |    402.19 |   13.4676 |     103.5 |
|    59.5 |   402.187 |   13.4863 |    103.65 |
|    59.6 |   402.184 |    13.505 |     103.8 |
|    59.7 |   402.181 |   13.5237 |    103.95 |
|    59.8 |   402.178 |   13.5424 |   104.099 |
|    59.9 |   402.176 |   13.5611 |   104.249 |
|      60 |   402.173 |   13.5797 |   104.398 |
|    60.1 |    402.17 |   13.5984 |   104.548 |
|    60.2 |   402.167 |    13.617 |   104.697 |
|    60.3 |   402.164 |   13.6356 |   104.846 |
|    60.4 |   402.162 |   13.6542 |   104.995 |
|    60.5 |   402.159 |   13.6728 |   105.144 |
|    60.6 |   402.156 |   13.6914 |   105.293 |
|    60.7 |   402.153 |     13.71 |   105.441 |
|    60.8 |   402.151 |   13.7285 |    105.59 |
|    60.9 |   402.148 |    13.747 |   105.739 |
|      61 |   402.145 |   13.7656 |   105.887 |
|    61.1 |   402.143 |   13.7841 |   106.035 |
|    61.2 |    402.14 |   13.8026 |   106.184 |
|    61.3 |   402.137 |   13.8211 |   106.332 |
|    61.4 |   402.135 |   13.8396 |    106.48 |
|    61.5 |   402.132 |   13.8581 |   106.628 |
|    61.6 |   402.129 |   13.8765 |   106.776 |
|    61.7 |   402.127 |    13.895 |   106.923 |
|    61.8 |   402.124 |   13.9134 |   107.071 |
|    61.9 |   402.121 |   13.9318 |   107.219 |
|      62 |   402.119 |   13.9502 |   107.366 |
|    62.1 |   402.116 |   13.9686 |   107.513 |
|    62.2 |   402.114 |    13.987 |   107.661 |
|    62.3 |   402.111 |   14.0054 |   107.808 |
|    62.4 |   402.108 |   14.0237 |   107.955 |
|    62.5 |   402.106 |   14.0421 |   108.102 |
|    62.6 |   402.103 |   14.0604 |   108.249 |
|    62.7 |   402.101 |   14.0787 |   108.396 |
|    62.8 |   402.098 |   14.0971 |   108.542 |
|    62.9 |   402.096 |   14.1153 |   108.689 |
|      63 |   402.093 |   14.1336 |   108.835 |
|    63.1 |    402.09 |   14.1519 |   108.982 |
|    63.2 |   402.088 |   14.1702 |   109.128 |
|    63.3 |   402.085 |   14.1884 |   109.274 |
|    63.4 |   402.083 |   14.2067 |    109.42 |
|    63.5 |    402.08 |   14.2249 |   109.566 |
|    63.6 |   402.078 |   14.2431 |   109.712 |
|    63.7 |   402.076 |   14.2613 |   109.858 |
|    63.8 |   402.073 |   14.2795 |   110.004 |
|    63.9 |   402.071 |   14.2977 |   110.149 |
|      64 |   402.068 |   14.3158 |   110.295 |
|    64.1 |   402.066 |    14.334 |    110.44 |
|    64.2 |   402.063 |   14.3521 |   110.586 |
|    64.3 |   402.061 |   14.3703 |   110.731 |
|    64.4 |   402.058 |   14.3884 |   110.876 |
|    64.5 |   402.056 |   14.4065 |   111.021 |
|    64.6 |   402.054 |   14.4246 |   111.166 |
|    64.7 |   402.051 |   14.4427 |   111.311 |
|    64.8 |   402.049 |   14.4607 |   111.456 |
|    64.9 |   402.046 |   14.4788 |     111.6 |
|      65 |   402.044 |   14.4969 |   111.745 |
|    65.1 |   402.042 |   14.5149 |   111.889 |
|    65.2 |   402.039 |   14.5329 |   112.034 |
|    65.3 |   402.037 |   14.5509 |   112.178 |
|    65.4 |   402.035 |   14.5689 |   112.322 |
|    65.5 |   402.032 |   14.5869 |   112.466 |
|    65.6 |    402.03 |   14.6049 |    112.61 |
|    65.7 |   402.028 |   14.6228 |   112.754 |
|    65.8 |   402.025 |   14.6408 |   112.898 |
|    65.9 |   402.023 |   14.6587 |   113.041 |
|      66 |   402.021 |   14.6767 |   113.185 |
|    66.1 |   402.018 |   14.6946 |   113.329 |
|    66.2 |   402.016 |   14.7125 |   113.472 |
|    66.3 |   402.014 |   14.7304 |   113.615 |
|    66.4 |   402.012 |   14.7483 |   113.758 |
|    66.5 |   402.009 |   14.7661 |   113.902 |
|    66.6 |   402.007 |    14.784 |   114.045 |
|    66.7 |   402.005 |   14.8018 |   114.188 |
|    66.8 |   402.003 |   14.8197 |    114.33 |
|    66.9 |       402 |   14.8375 |   114.473 |
|      67 |   401.998 |   14.8553 |   114.616 |
|    67.1 |   401.996 |   14.8731 |   114.758 |
|    67.2 |   401.994 |   14.8909 |   114.901 |
|    67.3 |   401.992 |   14.9087 |   115.043 |
|    67.4 |   401.989 |   14.9264 |   115.186 |
|    67.5 |   401.987 |   14.9442 |   115.328 |
|    67.6 |   401.985 |   14.9619 |    115.47 |
|    67.7 |   401.983 |   14.9797 |   115.612 |
|    67.8 |   401.981 |   14.9974 |   115.754 |
|    67.9 |   401.979 |   15.0151 |   115.896 |
|      68 |   401.976 |   15.0328 |   116.037 |
|    68.1 |   401.974 |   15.0505 |   116.179 |
|    68.2 |   401.972 |   15.0681 |    116.32 |
|    68.3 |    401.97 |   15.0858 |   116.462 |
|    68.4 |   401.968 |   15.1035 |   116.603 |
|    68.5 |   401.966 |   15.1211 |   116.744 |
|    68.6 |   401.964 |   15.1387 |   116.886 |
|    68.7 |   401.961 |   15.1563 |   117.027 |
|    68.8 |   401.959 |   15.1739 |   117.168 |
|    68.9 |   401.957 |   15.1915 |   117.309 |
|      69 |   401.955 |   15.2091 |   117.449 |
|    69.1 |   401.953 |   15.2267 |    117.59 |
|    69.2 |   401.951 |   15.2442 |   117.731 |
|    69.3 |   401.949 |   15.2618 |   117.871 |
|    69.4 |   401.947 |   15.2793 |   118.012 |
|    69.5 |   401.945 |   15.2968 |   118.152 |
|    69.6 |   401.943 |   15.3144 |   118.292 |
|    69.7 |   401.941 |   15.3319 |   118.432 |
|    69.8 |   401.939 |   15.3493 |   118.572 |
|    69.9 |   401.937 |   15.3668 |   118.712 |
|      70 |   401.935 |   15.3843 |   118.852 |
|    70.1 |   401.933 |   15.4017 |   118.992 |
|    70.2 |   401.931 |   15.4192 |   119.132 |
|    70.3 |   401.929 |   15.4366 |   119.271 |
|    70.4 |   401.927 |    15.454 |   119.411 |
|    70.5 |   401.925 |   15.4714 |    119.55 |
|    70.6 |   401.923 |   15.4888 |    119.69 |
|    70.7 |   401.921 |   15.5062 |   119.829 |
|    70.8 |   401.919 |   15.5236 |   119.968 |
|    70.9 |   401.917 |    15.541 |   120.107 |
|      71 |   401.915 |   15.5583 |   120.246 |
|    71.1 |   401.913 |   15.5757 |   120.385 |
|    71.2 |   401.911 |    15.593 |   120.524 |
|    71.3 |   401.909 |   15.6103 |   120.662 |
|    71.4 |   401.907 |   15.6276 |   120.801 |
|    71.5 |   401.905 |   15.6449 |    120.94 |
|    71.6 |   401.903 |   15.6622 |   121.078 |
|    71.7 |   401.901 |   15.6795 |   121.216 |
|    71.8 |   401.899 |   15.6967 |   121.355 |
|    71.9 |   401.897 |    15.714 |   121.493 |
|      72 |   401.895 |   15.7312 |   121.631 |
|    72.1 |   401.893 |   15.7485 |   121.769 |
|    72.2 |   401.891 |   15.7657 |   121.907 |
|    72.3 |    401.89 |   15.7829 |   122.044 |
|    72.4 |   401.888 |   15.8001 |   122.182 |
|    72.5 |   401.886 |   15.8173 |    122.32 |
|    72.6 |   401.884 |   15.8345 |   122.457 |
|    72.7 |   401.882 |   15.8516 |   122.595 |
|    72.8 |    401.88 |   15.8688 |   122.732 |
|    72.9 |   401.878 |   15.8859 |   122.869 |
|      73 |   401.876 |    15.903 |   123.007 |
|    73.1 |   401.875 |   15.9202 |   123.144 |
|    73.2 |   401.873 |   15.9373 |   123.281 |
|    73.3 |   401.871 |   15.9544 |   123.418 |
|    73.4 |   401.869 |   15.9714 |   123.554 |
|    73.5 |   401.867 |   15.9885 |   123.691 |
|    73.6 |   401.865 |   16.0056 |   123.828 |
|    73.7 |   401.864 |   16.0226 |   123.964 |
|    73.8 |   401.862 |   16.0397 |   124.101 |
|    73.9 |    401.86 |   16.0567 |   124.237 |
|      74 |   401.858 |   16.0737 |   124.373 |
|    74.1 |   401.856 |   16.0907 |    124.51 |
|    74.2 |   401.855 |   16.1077 |   124.646 |
|    74.3 |   401.853 |   16.1247 |   124.782 |
|    74.4 |   401.851 |   16.1417 |   124.918 |
|    74.5 |   401.849 |   16.1587 |   125.053 |
|    74.6 |   401.847 |   16.1756 |   125.189 |
|    74.7 |   401.846 |   16.1925 |   125.325 |
|    74.8 |   401.844 |   16.2095 |    125.46 |
|    74.9 |   401.842 |   16.2264 |   125.596 |
|      75 |    401.84 |   16.2433 |   125.731 |
|    75.1 |   401.839 |   16.2602 |   125.867 |
|    75.2 |   401.837 |   16.2771 |   126.002 |
|    75.3 |   401.835 |    16.294 |   126.137 |
|    75.4 |   401.833 |   16.3108 |   126.272 |
|    75.5 |   401.832 |   16.3277 |   126.407 |
|    75.6 |    401.83 |   16.3445 |   126.542 |
|    75.7 |   401.828 |   16.3614 |   126.677 |
|    75.8 |   401.826 |   16.3782 |   126.811 |
|    75.9 |   401.825 |    16.395 |   126.946 |
|      76 |   401.823 |   16.4118 |   127.081 |
|    76.1 |   401.821 |   16.4286 |   127.215 |
|    76.2 |    401.82 |   16.4454 |   127.349 |
|    76.3 |   401.818 |   16.4621 |   127.484 |
|    76.4 |   401.816 |   16.4789 |   127.618 |
|    76.5 |   401.815 |   16.4956 |   127.752 |
|    76.6 |   401.813 |   16.5124 |   127.886 |
|    76.7 |   401.811 |   16.5291 |    128.02 |
|    76.8 |    401.81 |   16.5458 |   128.154 |
|    76.9 |   401.808 |   16.5625 |   128.287 |
|      77 |   401.806 |   16.5792 |   128.421 |
|    77.1 |   401.805 |   16.5959 |   128.555 |
|    77.2 |   401.803 |   16.6126 |   128.688 |
|    77.3 |   401.801 |   16.6292 |   128.822 |
|    77.4 |     401.8 |   16.6459 |   128.955 |
|    77.5 |   401.798 |   16.6625 |   129.088 |
|    77.6 |   401.796 |   16.6791 |   129.221 |
|    77.7 |   401.795 |   16.6958 |   129.354 |
|    77.8 |   401.793 |   16.7124 |   129.487 |
|    77.9 |   401.791 |    16.729 |    129.62 |
|      78 |    401.79 |   16.7456 |   129.753 |
|    78.1 |   401.788 |   16.7621 |   129.886 |
|    78.2 |   401.787 |   16.7787 |   130.018 |
|    78.3 |   401.785 |   16.7952 |   130.151 |
|    78.4 |   401.783 |   16.8118 |   130.283 |
|    78.5 |   401.782 |   16.8283 |   130.416 |
|    78.6 |    401.78 |   16.8448 |   130.548 |
|    78.7 |   401.779 |   16.8614 |    130.68 |
|    78.8 |   401.777 |   16.8779 |   130.812 |
|    78.9 |   401.775 |   16.8943 |   130.944 |
|      79 |   401.774 |   16.9108 |   131.076 |
|    79.1 |   401.772 |   16.9273 |   131.208 |
|    79.2 |   401.771 |   16.9437 |    131.34 |
|    79.3 |   401.769 |   16.9602 |   131.472 |
|    79.4 |   401.768 |   16.9766 |   131.603 |
|    79.5 |   401.766 |   16.9931 |   131.735 |
|    79.6 |   401.764 |   17.0095 |   131.866 |
|    79.7 |   401.763 |   17.0259 |   131.998 |
|    79.8 |   401.761 |   17.0423 |   132.129 |
|    79.9 |    401.76 |   17.0587 |    132.26 |
|      80 |   401.758 |    17.075 |   132.391 |
|    80.1 |   401.757 |   17.0914 |   132.522 |
|    80.2 |   401.755 |   17.1077 |   132.653 |
|    80.3 |   401.754 |   17.1241 |   132.784 |
|    80.4 |   401.752 |   17.1404 |   132.915 |
|    80.5 |   401.751 |   17.1567 |   133.045 |
|    80.6 |   401.749 |   17.1731 |   133.176 |
|    80.7 |   401.748 |   17.1894 |   133.307 |
|    80.8 |   401.746 |   17.2056 |   133.437 |
|    80.9 |   401.745 |   17.2219 |   133.567 |
|      81 |   401.743 |   17.2382 |   133.698 |
|    81.1 |   401.742 |   17.2545 |   133.828 |
|    81.2 |    401.74 |   17.2707 |   133.958 |
|    81.3 |   401.739 |   17.2869 |   134.088 |
|    81.4 |   401.737 |   17.3032 |   134.218 |
|    81.5 |   401.736 |   17.3194 |   134.348 |
|    81.6 |   401.734 |   17.3356 |   134.477 |
|    81.7 |   401.733 |   17.3518 |   134.607 |
|    81.8 |   401.731 |    17.368 |   134.737 |
|    81.9 |    401.73 |   17.3841 |   134.866 |
|      82 |   401.728 |   17.4003 |   134.996 |
|    82.1 |   401.727 |   17.4165 |   135.125 |
|    82.2 |   401.726 |   17.4326 |   135.254 |
|    82.3 |   401.724 |   17.4487 |   135.383 |
|    82.4 |   401.723 |   17.4649 |   135.513 |
|    82.5 |   401.721 |    17.481 |   135.642 |
|    82.6 |    401.72 |   17.4971 |    135.77 |
|    82.7 |   401.718 |   17.5132 |   135.899 |
|    82.8 |   401.717 |   17.5293 |   136.028 |
|    82.9 |   401.715 |   17.5453 |   136.157 |
|      83 |   401.714 |   17.5614 |   136.285 |
|    83.1 |   401.713 |   17.5774 |   136.414 |
|    83.2 |   401.711 |   17.5935 |   136.542 |
|    83.3 |    401.71 |   17.6095 |   136.671 |
|    83.4 |   401.708 |   17.6255 |   136.799 |
|    83.5 |   401.707 |   17.6415 |   136.927 |
|    83.6 |   401.706 |   17.6575 |   137.055 |
|    83.7 |   401.704 |   17.6735 |   137.183 |
|    83.8 |   401.703 |   17.6895 |   137.311 |
|    83.9 |   401.701 |   17.7055 |   137.439 |
|      84 |     401.7 |   17.7214 |   137.567 |
|    84.1 |   401.699 |   17.7374 |   137.695 |
|    84.2 |   401.697 |   17.7533 |   137.822 |
|    84.3 |   401.696 |   17.7693 |    137.95 |
|    84.4 |   401.694 |   17.7852 |   138.077 |
|    84.5 |   401.693 |   17.8011 |   138.205 |
|    84.6 |   401.692 |    17.817 |   138.332 |
|    84.7 |    401.69 |   17.8329 |   138.459 |
|    84.8 |   401.689 |   17.8488 |   138.586 |
|    84.9 |   401.688 |   17.8646 |   138.713 |
|      85 |   401.686 |   17.8805 |    138.84 |
|    85.1 |   401.685 |   17.8963 |   138.967 |
|    85.2 |   401.684 |   17.9122 |   139.094 |
|    85.3 |   401.682 |    17.928 |   139.221 |
|    85.4 |   401.681 |   17.9438 |   139.347 |
|    85.5 |    401.68 |   17.9596 |   139.474 |
|    85.6 |   401.678 |   17.9754 |     139.6 |
|    85.7 |   401.677 |   17.9912 |   139.727 |
|    85.8 |   401.676 |    18.007 |   139.853 |
|    85.9 |   401.674 |   18.0227 |   139.979 |
|      86 |   401.673 |   18.0385 |   140.105 |
|    86.1 |   401.672 |   18.0543 |   140.231 |
|    86.2 |    401.67 |     18.07 |   140.357 |
|    86.3 |   401.669 |   18.0857 |   140.483 |
|    86.4 |   401.668 |   18.1014 |   140.609 |
|    86.5 |   401.666 |   18.1171 |   140.735 |
|    86.6 |   401.665 |   18.1328 |   140.861 |
|    86.7 |   401.664 |   18.1485 |   140.986 |
|    86.8 |   401.663 |   18.1642 |   141.112 |
|    86.9 |   401.661 |   18.1799 |   141.237 |
|      87 |    401.66 |   18.1955 |   141.362 |
|    87.1 |   401.659 |   18.2112 |   141.488 |
|    87.2 |   401.657 |   18.2268 |   141.613 |
|    87.3 |   401.656 |   18.2424 |   141.738 |
|    87.4 |   401.655 |    18.258 |   141.863 |
|    87.5 |   401.654 |   18.2737 |   141.988 |
|    87.6 |   401.652 |   18.2893 |   142.113 |
|    87.7 |   401.651 |   18.3048 |   142.238 |
|    87.8 |    401.65 |   18.3204 |   142.362 |
|    87.9 |   401.648 |    18.336 |   142.487 |
|      88 |   401.647 |   18.3515 |   142.612 |
|    88.1 |   401.646 |   18.3671 |   142.736 |
|    88.2 |   401.645 |   18.3826 |    142.86 |
|    88.3 |   401.643 |   18.3982 |   142.985 |
|    88.4 |   401.642 |   18.4137 |   143.109 |
|    88.5 |   401.641 |   18.4292 |   143.233 |
|    88.6 |    401.64 |   18.4447 |   143.357 |
|    88.7 |   401.638 |   18.4602 |   143.481 |
|    88.8 |   401.637 |   18.4756 |   143.605 |
|    88.9 |   401.636 |   18.4911 |   143.729 |
|      89 |   401.635 |   18.5066 |   143.853 |
|    89.1 |   401.634 |    18.522 |   143.976 |
|    89.2 |   401.632 |   18.5375 |     144.1 |
|    89.3 |   401.631 |   18.5529 |   144.224 |
|    89.4 |    401.63 |   18.5683 |   144.347 |
|    89.5 |   401.629 |   18.5837 |    144.47 |
|    89.6 |   401.627 |   18.5991 |   144.594 |
|    89.7 |   401.626 |   18.6145 |   144.717 |
|    89.8 |   401.625 |   18.6299 |    144.84 |
|    89.9 |   401.624 |   18.6453 |   144.963 |
|      90 |   401.623 |   18.6606 |   145.086 |
|    90.1 |   401.621 |    18.676 |   145.209 |
|    90.2 |    401.62 |   18.6913 |   145.332 |
|    90.3 |   401.619 |   18.7066 |   145.454 |
|    90.4 |   401.618 |    18.722 |   145.577 |
|    90.5 |   401.617 |   18.7373 |     145.7 |
|    90.6 |   401.615 |   18.7526 |   145.822 |
|    90.7 |   401.614 |   18.7679 |   145.945 |
|    90.8 |   401.613 |   18.7831 |   146.067 |
|    90.9 |   401.612 |   18.7984 |   146.189 |
|      91 |   401.611 |   18.8137 |   146.311 |
|    91.1 |    401.61 |   18.8289 |   146.434 |
|    91.2 |   401.608 |   18.8442 |   146.556 |
|    91.3 |   401.607 |   18.8594 |   146.678 |
|    91.4 |   401.606 |   18.8746 |   146.799 |
|    91.5 |   401.605 |   18.8898 |   146.921 |
|    91.6 |   401.604 |   18.9051 |   147.043 |
|    91.7 |   401.603 |   18.9202 |   147.165 |
|    91.8 |   401.601 |   18.9354 |   147.286 |
|    91.9 |     401.6 |   18.9506 |   147.408 |
|      92 |   401.599 |   18.9658 |   147.529 |
|    92.1 |   401.598 |   18.9809 |    147.65 |
|    92.2 |   401.597 |   18.9961 |   147.772 |
|    92.3 |   401.596 |   19.0112 |   147.893 |
|    92.4 |   401.595 |   19.0263 |   148.014 |
|    92.5 |   401.593 |   19.0415 |   148.135 |
|    92.6 |   401.592 |   19.0566 |   148.256 |
|    92.7 |   401.591 |   19.0717 |   148.377 |
|    92.8 |    401.59 |   19.0868 |   148.498 |
|    92.9 |   401.589 |   19.1018 |   148.618 |
|      93 |   401.588 |   19.1169 |   148.739 |
|    93.1 |   401.587 |    19.132 |    148.86 |
|    93.2 |   401.586 |    19.147 |    148.98 |
|    93.3 |   401.584 |   19.1621 |     149.1 |
|    93.4 |   401.583 |   19.1771 |   149.221 |
|    93.5 |   401.582 |   19.1921 |   149.341 |
|    93.6 |   401.581 |   19.2071 |   149.461 |
|    93.7 |    401.58 |   19.2221 |   149.581 |
|    93.8 |   401.579 |   19.2371 |   149.701 |
|    93.9 |   401.578 |   19.2521 |   149.821 |
|      94 |   401.577 |   19.2671 |   149.941 |
|    94.1 |   401.576 |    19.282 |   150.061 |
|    94.2 |   401.575 |    19.297 |   150.181 |
|    94.3 |   401.573 |   19.3119 |     150.3 |
|    94.4 |   401.572 |   19.3269 |    150.42 |
|    94.5 |   401.571 |   19.3418 |    150.54 |
|    94.6 |    401.57 |   19.3567 |   150.659 |
|    94.7 |   401.569 |   19.3716 |   150.778 |
|    94.8 |   401.568 |   19.3865 |   150.898 |
|    94.9 |   401.567 |   19.4014 |   151.017 |
|      95 |   401.566 |   19.4163 |   151.136 |
|    95.1 |   401.565 |   19.4312 |   151.255 |
|    95.2 |   401.564 |    19.446 |   151.374 |
|    95.3 |   401.563 |   19.4609 |   151.493 |
|    95.4 |   401.562 |   19.4757 |   151.612 |
|    95.5 |   401.561 |   19.4906 |    151.73 |
|    95.6 |   401.559 |   19.5054 |   151.849 |
|    95.7 |   401.558 |   19.5202 |   151.968 |
|    95.8 |   401.557 |    19.535 |   152.086 |
|    95.9 |   401.556 |   19.5498 |   152.205 |
